assault_incid_c,unintent_incid_c,suicide_incid_c,undeter_incid_c,legal_incid_c,combined_incid_c,zipcode,year,weekofyr,assault_tot,unintent_tot,suicide_tot,undeter_tot,legal_tot,combined_tot,assault_incid,unintent_incid,suicide_incid,undeter_incid,legal_incid,combined_incid,_chk,zippop_tag
0,0,0,0,0,0,55472,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55480,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55484,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55486,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55487,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55487,2017,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55487,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55487,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55487,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2016,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55488,2018,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2019,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2020,1,,,,,,,,,,,,,,1
0,0,0,0,0,0,55401,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55401,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55401,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
9.7675327212,0,0,0,0,9.7675327212,55401,2019,2,1,0,0,0,0,1,0.0000976753,0,0,0,0,0.0000976753,,0
0,0,0,0,0,0,55401,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55404,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55404,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55404,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55404,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
3.7087861143,0,0,3.7087861143,0,7.4175722286,55404,2020,2,1,0,0,1,0,2,0.0000370879,0,0,0.0000370879,0,0.0000741757,,0
0,0,0,0,0,0,55405,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,2.5060772373,0,0,0,2.5060772373,55407,2016,2,0,1,0,0,0,1,0,0.0000250608,0,0,0,0.0000250608,,0
0,0,0,0,0,0,55407,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55407,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2.4402147389,0,0,0,0,2.4402147389,55407,2019,2,1,0,0,0,0,1,0.0000244021,0,0,0,0,0.0000244021,,0
0,0,0,0,0,0,55407,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.2164683178,0,0,0,3.2164683178,55408,2018,2,0,1,0,0,0,1,0,0.0000321647,0,0,0,0.0000321647,,0
0,0,0,0,0,0,55408,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55411,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
6.4689329495,3.2344664748,0,0,0,9.7033994243,55411,2017,2,2,1,0,0,0,3,0.0000646893,0.0000323447,0,0,0,0.000097034,,0
0,0,0,0,0,0,55411,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55411,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55411,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55412,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
4.2916613021,0,0,0,0,4.2916613021,55412,2017,2,1,0,0,0,0,1,0.0000429166,0,0,0,0,0.0000429166,,0
0,4.3103448276,0,0,0,4.3103448276,55412,2018,2,0,1,0,0,0,1,0,0.0000431034,0,0,0,0.0000431034,,0
4.2317295078,0,0,4.2317295078,0,8.4634590157,55412,2019,2,1,0,0,1,0,2,0.0000423173,0,0,0.0000423173,0,0.0000846346,,0
0,0,0,0,0,0,55412,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.0780595912,0,0,0,3.0780595912,55414,2016,2,0,1,0,0,0,1,0,0.0000307806,0,0,0,0.0000307806,,0
0,0,0,0,0,0,55414,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,2.8797696184,0,0,0,2.8797696184,55414,2018,2,0,1,0,0,0,1,0,0.0000287977,0,0,0,0.0000287977,,0
0,2.7835768963,0,0,0,2.7835768963,55414,2019,2,0,1,0,0,0,1,0,0.0000278358,0,0,0,0.0000278358,,0
2.7835768963,0,0,0,0,2.7835768963,55414,2020,2,1,0,0,0,0,1,0.0000278358,0,0,0,0,0.0000278358,,0
0,0,0,0,0,0,55415,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
3.0270008476,0,0,0,0,3.0270008476,55416,2019,2,1,0,0,0,0,1,0.00003027,0,0,0,0,0.00003027,,0
0,0,0,0,0,0,55416,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,3.3515433857,0,3.3515433857,55422,2019,2,0,0,0,1,0,1,0,0,0,0.0000335154,0,0.0000335154,,0
0,0,0,0,0,0,55422,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55428,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55428,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55428,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
3.1925422214,0,0,0,0,3.1925422214,55428,2019,2,1,0,0,0,0,1,0.0000319254,0,0,0,0,0.0000319254,,0
3.1925422214,0,0,0,0,3.1925422214,55428,2020,2,1,0,0,0,0,1,0.0000319254,0,0,0,0,0.0000319254,,0
0,0,0,0,0,0,55429,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,4.360148245,0,0,0,4.360148245,55430,2018,2,0,1,0,0,0,1,0,0.0000436015,0,0,0,0.0000436015,,0
4.4353765635,0,0,4.4353765635,0,8.8707531269,55430,2019,2,1,0,0,1,0,2,0.0000443538,0,0,0.0000443538,0,0.0000887075,,0
0,0,0,0,0,0,55430,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55440,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,4.7178712965,0,0,0,4.7178712965,55440,2017,2,0,1,0,0,0,1,0,0.0000471787,0,0,0,0.0000471787,,1
0,0,0,0,0,0,55440,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55440,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55440,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55441,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55449,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55449,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
